No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Channel,Frequency,Info,Loation,Time_of_day,Day,Sequence Number,Retransmission Flag,Retransmission Count,absolute time,Latency
11643,2024-10-25 19:26:58.754,98:77:5e:00:04:00,LiteonTechno_d0:7f:da,802.11,1092,-79 dBm,-95 dBm,16 dB,6,2437MHz,"QoS Data, SN=2156, FN=0, Flags=.p..R.F.C",Library,19,Friday,2156.0,0,0.0,2024-10-25 19:26:58.754,0.0
11647,2024-10-25 19:26:58.758,36:4c:4c:ae:55:2f,be:a3:86:b1:b6:b4,802.11,76,-47 dBm,-95 dBm,48 dB,6,2437MHz,"Null function (No data), SN=2644, FN=0, Flags=.......TC",Library,19,Friday,2644.0,0,0.0,2024-10-25 19:26:58.758,0.004
11654,2024-10-25 19:26:58.769,b2:fe:6f:a7:9f:82,Intel_ae:fc:22,802.11,412,,-95 dBm,,6,2437MHz,"QoS Data, SN=2121, FN=0, Flags=.p....F.C",Library,19,Friday,2121.0,0,0.0,2024-10-25 19:26:58.769,0.011
11652,2024-10-25 19:26:58.769,MS-NLB-PhysServer-32_09:64:3f:56:7c,Broadcast,802.11,284,-71 dBm,-95 dBm,24 dB,6,2437MHz,"Beacon frame, SN=2516, FN=0, Flags=........C, BI=32591",Library,19,Friday,2516.0,0,0.0,2024-10-25 19:26:58.769,0.0
11655,2024-10-25 19:26:58.769,,58:1c:fa:ae:fc:a2,802.11,1542,-54 dBm,-95 dBm,41 dB,6,2437MHz,"QoS Data, SN=2060, FN=0, Flags=.p....F.C",Library,19,Friday,2060.0,0,,2024-10-25 19:26:58.769,0.0
11659,2024-10-25 19:26:58.772,Intel_ae:fc:22,b2:fe:6f:a7:9f:82,802.11,142,-51 dBm,-95 dBm,44 dB,6,2437MHz,"QoS Data, SN=1096, FN=0, Flags=.p.....TC",Library,19,Friday,1096.0,0,0.0,2024-10-25 19:26:58.772,0.003
11669,2024-10-25 19:26:58.794,Intel_ae:fc:22,b2:fe:6f:a7:9f:82,802.11,142,-51 dBm,-95 dBm,44 dB,6,2437MHz,"QoS Data, SN=1097, FN=0, Flags=.p.....TC",Library,19,Friday,1097.0,0,0.0,2024-10-25 19:26:58.794,0.022
11674,2024-10-25 19:26:58.804,ICANNIANADep_00:04:00,LiteonTechno_d0:7f:da,802.11,155,-77 dBm,-95 dBm,18 dB,6,2437MHz,"QoS Data, SN=2159, FN=0, Flags=.p....F.C",Library,19,Friday,2159.0,1,0.0,2024-10-25 19:26:58.804,0.01
11677,2024-10-25 19:26:58.804,ICANNIANADep_00:04:00,LiteonTechno_d0:7f:da,802.11,155,-77 dBm,-95 dBm,18 dB,6,2437MHz,"QoS Data, SN=2159, FN=0, Flags=.p..R.F.C",Library,19,Friday,2159.0,1,1.0,2024-10-25 19:26:58.804,0.0
11684,2024-10-25 19:26:58.832,be:a3:86:b1:b6:b4,Broadcast,802.11,289,-85 dBm,-95 dBm,10 dB,6,2437MHz,"Beacon frame, SN=2007, FN=0, Flags=........C, BI=300, SSID=000000000000000000000000000000000000",Library,19,Friday,2007.0,0,0.0,2024-10-25 19:26:58.832,0.028
11696,2024-10-25 19:26:58.834,a2:fb:c5:20:3e:64,36:4c:4c:ae:55:2f,802.11,162,,-95 dBm,,6,2437MHz,"QoS Data, SN=905, FN=0, Flags=.p..R.F.C",Library,19,Friday,905.0,0,0.0,2024-10-25 19:26:58.834,0.002
11697,2024-10-25 19:26:58.834,a2:fb:c5:20:3e:64,36:4c:4c:ae:55:2f,802.11,166,-67 dBm,-95 dBm,28 dB,6,2437MHz,"QoS Data, SN=906, FN=0, Flags=.p..R.F.C",Library,19,Friday,906.0,0,0.0,2024-10-25 19:26:58.834,0.0
11702,2024-10-25 19:26:58.845,b2:fe:6f:a7:9f:82,Broadcast,802.11,232,-51 dBm,-95 dBm,44 dB,6,2437MHz,"Beacon frame, SN=370, FN=0, Flags=........C, BI=100, SSID=""Lynn's A55""",Library,19,Friday,370.0,0,0.0,2024-10-25 19:26:58.845,0.011
11704,2024-10-25 19:26:58.851,16:85:53:81:db:b7,Broadcast,802.11,286,-85 dBm,-95 dBm,10 dB,6,2437MHz,"Beacon frame, SN=260, FN=0, Flags=........C, BI=32868, SSID=""Eriné³200\231s phone :)""",Library,19,Friday,260.0,0,0.0,2024-10-25 19:26:58.851,0.006
11706,2024-10-25 19:26:58.854,0e:d5:b2:d0:b3:8a,9a:a0:2a:e1:03:b5,802.11,286,-86 dBm,-95 dBm,9 dB,6,2437MHz,"Probe Response, SN=2293, FN=0, Flags=........C, BI=100, SSID=""iPhone (2)""[Malformed Packet]",Library,19,Friday,2293.0,0,0.0,2024-10-25 19:26:58.854,0.003
11727,2024-10-25 19:26:59.050,b2:fe:6f:a7:9f:82,Broadcast,802.11,232,-51 dBm,-95 dBm,44 dB,7,2442MHz,"Beacon frame, SN=372, FN=0, Flags=........C, BI=100, SSID=""Lynn's A55""",Library,19,Friday,372.0,0,0.0,2024-10-25 19:26:59.050,0.196
11731,2024-10-25 19:26:59.150,e7:af:19:c3:90:37,4f:4e:b7:dc:eb:64,802.11,1106,-85 dBm,-95 dBm,10 dB,7,2442MHz,"Unrecognized (Reserved frame), SN=2218, FN=7, Flags=op..R.F.C",Library,19,Friday,2218.0,0,0.0,2024-10-25 19:26:59.150,0.1
11732,2024-10-25 19:26:59.155,b2:fe:6f:a7:9f:82,Broadcast,802.11,232,-51 dBm,-95 dBm,44 dB,7,2442MHz,"Beacon frame, SN=373, FN=0, Flags=........C, BI=100, SSID=""Lynn's A55""",Library,19,Friday,373.0,0,0.0,2024-10-25 19:26:59.155,0.005
11734,2024-10-25 19:26:59.176,MS-NLB-PhysServer-32_09:64:3f:56:7c,Broadcast,802.11,284,-84 dBm,-95 dBm,11 dB,7,2442MHz,"Beacon frame, SN=2520, FN=0, Flags=........C, BI=100, SSID=""Will pettiona""",Library,19,Friday,2520.0,0,0.0,2024-10-25 19:26:59.176,0.021
11735,2024-10-25 19:26:59.196,5b:ee:45:4d:6c:40,52:81:95:20:98:c1,802.11,840,-78 dBm,-95 dBm,17 dB,7,2442MHz,"CF-Ack/Poll (No data), SN=3391, FN=13, Flags=o...R.F.C",Library,19,Friday,3391.0,0,0.0,2024-10-25 19:26:59.196,0.02
11743,2024-10-25 19:26:59.359,1e:4f:e7:a8:53:37,15:2a:3f:70:fb:5d,802.11,1135,-82 dBm,-95 dBm,13 dB,8,2447MHz,"QoS CF-Ack + CF-Poll (No data), SN=3630, FN=10, Flags=opmP.MF.C",Library,19,Friday,3630.0,0,0.0,2024-10-25 19:26:59.359,0.163
11761,2024-10-25 19:26:59.666,05:cb:08:3f:e5:3b,f6:82:c1:4c:ab:58,802.11,1312,-72 dBm,-95 dBm,23 dB,9,2452MHz,"Action, SN=4011, FN=6, Flags=.p.PR.F.C",Library,19,Friday,4011.0,0,0.0,2024-10-25 19:26:59.666,0.307
11783,2024-10-25 19:27:00.339,HewlettPacka_7a:12:c5,Broadcast,802.11,378,-53 dBm,-95 dBm,42 dB,11,2462MHz,"Beacon frame, SN=1797, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,1797.0,0,0.0,2024-10-25 19:27:00.339,0.673
11784,2024-10-25 19:27:00.339,HewlettPacka_7a:12:c2,Broadcast,802.11,368,-53 dBm,-95 dBm,42 dB,11,2462MHz,"Beacon frame, SN=1799, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,1799.0,0,0.0,2024-10-25 19:27:00.339,0.0
11785,2024-10-25 19:27:00.340,HewlettPacka_7a:12:c4,Broadcast,802.11,361,-53 dBm,-95 dBm,42 dB,11,2462MHz,"Beacon frame, SN=1801, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,1801.0,0,0.0,2024-10-25 19:27:00.340,0.001
11788,2024-10-25 19:27:00.353,HewlettPacka_7b:22:70,Broadcast,802.11,369,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=317, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,317.0,0,0.0,2024-10-25 19:27:00.353,0.013
11789,2024-10-25 19:27:00.353,HewlettPacka_7b:22:71,Broadcast,802.11,378,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=319, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,319.0,0,0.0,2024-10-25 19:27:00.353,0.0
11790,2024-10-25 19:27:00.353,HewlettPacka_7b:22:72,Broadcast,802.11,340,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=320, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,320.0,1,0.0,2024-10-25 19:27:00.353,0.0
11791,2024-10-25 19:27:00.354,HewlettPacka_7b:22:73,Broadcast,802.11,361,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=321, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,321.0,1,0.0,2024-10-25 19:27:00.354,0.001
11792,2024-10-25 19:27:00.354,HewlettPacka_7b:22:74,Broadcast,802.11,368,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=322, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,322.0,1,0.0,2024-10-25 19:27:00.354,0.0
11798,2024-10-25 19:27:00.421,5e:e0:d1:c6:0b:2c,Broadcast,802.11,112,-84 dBm,-95 dBm,11 dB,11,2462MHz,"Beacon frame, SN=1131, FN=0, Flags=........C, BI=46472",Library,19,Friday,1131.0,0,0.0,2024-10-25 19:27:00.421,0.067
11799,2024-10-25 19:27:00.425,HewlettPacka_7a:f5:11,Broadcast,802.11,352,-78 dBm,-95 dBm,17 dB,11,2462MHz,"Beacon frame, SN=2105, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,2105.0,0,0.0,2024-10-25 19:27:00.425,0.004
11800,2024-10-25 19:27:00.425,HewlettPacka_7a:f5:13,Broadcast,802.11,206,-85 dBm,-95 dBm,10 dB,11,2462MHz,"Beacon frame, SN=2106, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Friday,2106.0,0,0.0,2024-10-25 19:27:00.425,0.0
11804,2024-10-25 19:27:00.441,HewlettPacka_7a:12:c5,Broadcast,802.11,378,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1803, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,1803.0,0,0.0,2024-10-25 19:27:00.441,0.016
11803,2024-10-25 19:27:00.441,HewlettPacka_7a:12:c1,Broadcast,802.11,369,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1802, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,1802.0,0,0.0,2024-10-25 19:27:00.441,0.0
11805,2024-10-25 19:27:00.442,HewlettPacka_7a:12:c0,Broadcast,802.11,340,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1804, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,1804.0,0,0.0,2024-10-25 19:27:00.442,0.001
11806,2024-10-25 19:27:00.442,HewlettPacka_7a:12:c2,Broadcast,802.11,368,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1805, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,1805.0,0,0.0,2024-10-25 19:27:00.442,0.0
11807,2024-10-25 19:27:00.442,HewlettPacka_7a:12:c3,Broadcast,802.11,352,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1806, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,1806.0,0,0.0,2024-10-25 19:27:00.442,0.0
11808,2024-10-25 19:27:00.442,HewlettPacka_7a:12:c4,Broadcast,802.11,361,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1807, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,1807.0,0,0.0,2024-10-25 19:27:00.442,0.0
11809,2024-10-25 19:27:00.455,HewlettPacka_7b:22:70,Broadcast,802.11,369,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=323, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,323.0,0,0.0,2024-10-25 19:27:00.455,0.013
11810,2024-10-25 19:27:00.455,HewlettPacka_7b:22:75,Broadcast,802.11,352,-67 dBm,-95 dBm,28 dB,11,2462MHz,"Beacon frame, SN=324, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,324.0,0,0.0,2024-10-25 19:27:00.455,0.0
11811,2024-10-25 19:27:00.455,HewlettPacka_7b:22:71,Broadcast,802.11,378,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=325, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,325.0,1,0.0,2024-10-25 19:27:00.455,0.0
11812,2024-10-25 19:27:00.456,HewlettPacka_7b:22:72,Broadcast,802.11,340,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=326, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,326.0,1,0.0,2024-10-25 19:27:00.456,0.001
11813,2024-10-25 19:27:00.456,HewlettPacka_7b:22:73,Broadcast,802.11,361,-65 dBm,-95 dBm,30 dB,11,2462MHz,"Beacon frame, SN=327, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,327.0,1,0.0,2024-10-25 19:27:00.456,0.0
11814,2024-10-25 19:27:00.456,HewlettPacka_7b:22:74,Broadcast,802.11,368,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=328, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,328.0,1,0.0,2024-10-25 19:27:00.456,0.0
11816,2024-10-25 19:27:00.525,HewlettPacka_7a:f5:14,Broadcast,802.11,340,-85 dBm,-95 dBm,10 dB,11,2462MHz,"Beacon frame, SN=2110, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,2110.0,1,0.0,2024-10-25 19:27:00.525,0.069
11817,2024-10-25 19:27:00.526,HewlettPacka_7a:f5:12,Broadcast,802.11,368,-79 dBm,-95 dBm,16 dB,11,2462MHz,"Beacon frame, SN=2113, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,2113.0,0,0.0,2024-10-25 19:27:00.526,0.001
11818,2024-10-25 19:27:00.528,5e:e0:d1:c6:0b:2c,Broadcast,802.11,226,-79 dBm,-95 dBm,16 dB,11,2462MHz,"Beacon frame, SN=1132, FN=0, Flags=........C, BI=100, SSID=""GA13""",Library,19,Friday,1132.0,0,0.0,2024-10-25 19:27:00.528,0.002
11819,2024-10-25 19:27:00.533,6e:47:eb:70:fa:5a,ff:e5:38:63:f5:ce,802.11,613,-77 dBm,-95 dBm,18 dB,11,2462MHz,"QoS Null function (No data), SN=2156, FN=13, Flags=opmPRM.TC",Library,19,Friday,2156.0,0,0.0,2024-10-25 19:27:00.533,0.005
11822,2024-10-25 19:27:00.543,HewlettPacka_7a:12:c1,Broadcast,802.11,369,-53 dBm,-95 dBm,42 dB,11,2462MHz,"Beacon frame, SN=1808, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,1808.0,0,0.0,2024-10-25 19:27:00.543,0.01
11823,2024-10-25 19:27:00.544,HewlettPacka_7a:12:c5,Broadcast,802.11,378,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1809, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,1809.0,0,0.0,2024-10-25 19:27:00.544,0.001
11824,2024-10-25 19:27:00.544,HewlettPacka_7a:12:c0,Broadcast,802.11,340,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1810, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,1810.0,0,0.0,2024-10-25 19:27:00.544,0.0
11825,2024-10-25 19:27:00.544,HewlettPacka_7a:12:c2,Broadcast,802.11,368,-53 dBm,-95 dBm,42 dB,11,2462MHz,"Beacon frame, SN=1811, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,1811.0,0,0.0,2024-10-25 19:27:00.544,0.0
11826,2024-10-25 19:27:00.545,HewlettPacka_7a:12:c4,Broadcast,802.11,361,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1813, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,1813.0,0,0.0,2024-10-25 19:27:00.545,0.001
11828,2024-10-25 19:27:00.558,HewlettPacka_7b:22:70,Broadcast,802.11,369,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=329, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,329.0,0,0.0,2024-10-25 19:27:00.558,0.013
11829,2024-10-25 19:27:00.558,HewlettPacka_7b:22:75,Broadcast,802.11,352,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=330, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,330.0,0,0.0,2024-10-25 19:27:00.558,0.0
11830,2024-10-25 19:27:00.559,HewlettPacka_7b:22:72,Broadcast,802.11,340,-65 dBm,-95 dBm,30 dB,11,2462MHz,"Beacon frame, SN=332, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,332.0,0,0.0,2024-10-25 19:27:00.559,0.001
11831,2024-10-25 19:27:00.559,HewlettPacka_7b:22:73,Broadcast,802.11,361,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=333, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,333.0,0,0.0,2024-10-25 19:27:00.559,0.0
11832,2024-10-25 19:27:00.559,HewlettPacka_7b:22:74,Broadcast,802.11,368,-65 dBm,-95 dBm,30 dB,11,2462MHz,"Beacon frame, SN=334, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,334.0,0,0.0,2024-10-25 19:27:00.559,0.0
11834,2024-10-25 19:27:00.582,HewlettPacka_7a:f5:14,Apple_65:d0:ce,802.11,325,-83 dBm,-95 dBm,12 dB,11,2462MHz,"Probe Response, SN=1318, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,1318.0,0,0.0,2024-10-25 19:27:00.582,0.023
11838,2024-10-25 19:27:00.583,cb:b2:fb:f1:cc:b8,01:ae:5e:bc:78:02,802.11,150,-85 dBm,-95 dBm,10 dB,11,2462MHz,"Probe Response, SN=53, FN=0, Flags=........C, BI=100[Malformed Packet]",Library,19,Friday,53.0,0,0.0,2024-10-25 19:27:00.583,0.001
11837,2024-10-25 19:27:00.583,HewlettPacka_7a:f5:14,Apple_65:d0:ce,802.11,325,-85 dBm,-95 dBm,10 dB,11,2462MHz,"Probe Response, SN=1319, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,1319.0,0,0.0,2024-10-25 19:27:00.583,0.0
11835,2024-10-25 19:27:00.583,HewlettPacka_7a:f5:11,Apple_65:d0:ce,802.11,337,-80 dBm,-95 dBm,15 dB,11,2462MHz,"Probe Response, SN=511, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,511.0,0,0.0,2024-10-25 19:27:00.583,0.0
11836,2024-10-25 19:27:00.583,HewlettPacka_7a:f5:12,Apple_65:d0:ce,802.11,353,-85 dBm,-95 dBm,10 dB,11,2462MHz,"Probe Response, SN=34, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,34.0,0,0.0,2024-10-25 19:27:00.583,0.0
11839,2024-10-25 19:27:00.584,HewlettPacka_7a:f5:12,Apple_65:d0:ce,802.11,353,-85 dBm,-95 dBm,10 dB,11,2462MHz,"Probe Response, SN=35, FN=0, Flags=........C, BI=100, SSID=""uniwide""[Malformed Packet]",Library,19,Friday,35.0,0,0.0,2024-10-25 19:27:00.584,0.001
11840,2024-10-25 19:27:00.593,HewlettPacka_7a:ea:64,Broadcast,802.11,370,-80 dBm,-95 dBm,15 dB,11,2462MHz,"Beacon frame, SN=2950, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,2950.0,0,0.0,2024-10-25 19:27:00.593,0.009
11841,2024-10-25 19:27:00.593,HewlettPacka_7a:ea:63,Broadcast,802.11,379,-80 dBm,-95 dBm,15 dB,11,2462MHz,"Beacon frame, SN=2951, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,2951.0,0,0.0,2024-10-25 19:27:00.593,0.0
11842,2024-10-25 19:27:00.594,HewlettPacka_7a:ea:65,Broadcast,802.11,362,-79 dBm,-95 dBm,16 dB,11,2462MHz,"Beacon frame, SN=2952, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,2952.0,0,0.0,2024-10-25 19:27:00.594,0.001
11843,2024-10-25 19:27:00.594,HewlettPacka_7a:ea:60,Broadcast,802.11,341,-79 dBm,-95 dBm,16 dB,11,2462MHz,"Beacon frame, SN=2953, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,2953.0,0,0.0,2024-10-25 19:27:00.594,0.0
11844,2024-10-25 19:27:00.594,HewlettPacka_7a:ea:62,Broadcast,802.11,352,-80 dBm,-95 dBm,15 dB,11,2462MHz,"Beacon frame, SN=2954, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,2954.0,1,0.0,2024-10-25 19:27:00.594,0.0
11845,2024-10-25 19:27:00.594,HewlettPacka_7a:ea:61,Broadcast,802.11,369,-79 dBm,-95 dBm,16 dB,11,2462MHz,"Beacon frame, SN=2955, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,2955.0,0,0.0,2024-10-25 19:27:00.594,0.0
11850,2024-10-25 19:27:00.770,a6:fb:cf:9d:e0:7d,5e:84:4d:3d:56:e0,802.11,1887,-82 dBm,-95 dBm,13 dB,12,2467MHz,"Null function (No data), SN=529, FN=15, Flags=....RMFTC",Library,19,Friday,529.0,0,0.0,2024-10-25 19:27:00.770,0.176
11853,2024-10-25 19:27:00.817,30:cb:97:f4:1c:b7,18:a2:cf:49:33:69,802.11,502,-78 dBm,-95 dBm,17 dB,12,2467MHz,"CF-Ack/Poll (No data), SN=1538, FN=0, Flags=..m.R...C",Library,19,Friday,1538.0,0,0.0,2024-10-25 19:27:00.817,0.047
11869,2024-10-25 19:27:01.207,84:17:da:d8:e5:3e,94:94:86:b4:8c:48,802.11,1328,-88 dBm,-95 dBm,7 dB,13,2472MHz,"QoS CF-Ack + CF-Poll (No data), SN=3433, FN=9, Flags=..m.R...C",Library,19,Friday,3433.0,0,0.0,2024-10-25 19:27:01.207,0.39
11872,2024-10-25 19:27:01.274,b4:65:95:d4:3a:37,79:37:bf:f9:da:1b,802.11,910,-88 dBm,-95 dBm,7 dB,13,2472MHz,"Probe Response, SN=1040, FN=14, Flags=opmPR.FTC",Library,19,Friday,1040.0,0,0.0,2024-10-25 19:27:01.274,0.067
11879,2024-10-25 19:27:01.390,HewlettPacka_79:ed:15,Broadcast,802.11,352,-86 dBm,-95 dBm,9 dB,1,2412MHz,"Beacon frame, SN=3691, FN=0, Flags=........C, BI=100, SSID=""Global_Students""[Malformed Packet]",Library,19,Friday,3691.0,0,0.0,2024-10-25 19:27:01.390,0.116
11884,2024-10-25 19:27:01.428,HewlettPacka_7b:e0:34,Broadcast,802.11,369,-69 dBm,-95 dBm,26 dB,1,2412MHz,"Beacon frame, SN=2587, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,2587.0,0,0.0,2024-10-25 19:27:01.428,0.038
11885,2024-10-25 19:27:01.428,HewlettPacka_7b:e0:35,Broadcast,802.11,62,-78 dBm,-95 dBm,17 dB,1,2412MHz,"Beacon frame, SN=2588, FN=0, Flags=........C[Malformed Packet]",Library,19,Friday,2588.0,0,0.0,2024-10-25 19:27:01.428,0.0
11886,2024-10-25 19:27:01.428,HewlettPacka_7b:e0:30,Broadcast,802.11,352,-78 dBm,-95 dBm,17 dB,1,2412MHz,"Beacon frame, SN=2590, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,2590.0,0,0.0,2024-10-25 19:27:01.428,0.0
11887,2024-10-25 19:27:01.428,HewlettPacka_7b:e0:32,Broadcast,802.11,361,-78 dBm,-95 dBm,17 dB,1,2412MHz,"Beacon frame, SN=2591, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,2591.0,0,0.0,2024-10-25 19:27:01.428,0.0
11888,2024-10-25 19:27:01.429,HewlettPacka_7b:e0:31,Broadcast,802.11,368,-78 dBm,-95 dBm,17 dB,1,2412MHz,"Beacon frame, SN=2592, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,2592.0,0,0.0,2024-10-25 19:27:01.429,0.001
11890,2024-10-25 19:27:01.451,HewlettPacka_7a:d6:b1,Broadcast,802.11,378,-69 dBm,-95 dBm,26 dB,1,2412MHz,"Beacon frame, SN=2561, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,2561.0,0,0.0,2024-10-25 19:27:01.451,0.022
11891,2024-10-25 19:27:01.451,HewlettPacka_7a:d6:b4,Broadcast,802.11,340,-69 dBm,-95 dBm,26 dB,1,2412MHz,"Beacon frame, SN=2562, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,2562.0,0,0.0,2024-10-25 19:27:01.451,0.0
11892,2024-10-25 19:27:01.452,HewlettPacka_7a:d6:b5,Broadcast,802.11,361,-69 dBm,-95 dBm,26 dB,1,2412MHz,"Beacon frame, SN=2564, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,2564.0,0,0.0,2024-10-25 19:27:01.452,0.001
11893,2024-10-25 19:27:01.452,HewlettPacka_7a:d6:b3,Broadcast,802.11,368,-69 dBm,-95 dBm,26 dB,1,2412MHz,"Beacon frame, SN=2565, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,2565.0,0,0.0,2024-10-25 19:27:01.452,0.0
11895,2024-10-25 19:27:01.461,HewlettPacka_7a:5b:e2,Broadcast,802.11,369,-78 dBm,-95 dBm,17 dB,1,2412MHz,"Beacon frame, SN=2744, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Friday,2744.0,1,1.0,2024-10-25 19:27:01.461,0.009
11896,2024-10-25 19:27:01.461,HewlettPacka_7a:5b:e0,Broadcast,802.11,214,-78 dBm,-95 dBm,17 dB,1,2412MHz,"Beacon frame, SN=2745, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,2745.0,0,0.0,2024-10-25 19:27:01.461,0.0
11901,2024-10-25 19:27:01.526,2d:11:43:58:6e:45,17:51:88:00:e0:48,802.11,1122,-76 dBm,-95 dBm,19 dB,1,2412MHz,"QoS CF-Ack + CF-Poll (No data), SN=3470, FN=6, Flags=o.m..MF.C",Library,19,Friday,3470.0,0,0.0,2024-10-25 19:27:01.526,0.065
